apparition_id,comet_id,comet_name,designation,apparition_year,perihelion_date,discovery_date,raw_status_source,raw_aerith_status,expected,seen,event_case,status_mapping_confidence,status_notes,manual_review_status,sbdb_pdes,merged_fragments,window_start,window_end,window_extended,window_extension_reason,magnitude_provenance,manual_curated_source_citation,failed_horizons_match,failed_light_curve,missing_magnitude_model,missing_perihelion_date,no_light_curve_window,audit_notes,magnitude_quality,sbdb_M1,sbdb_K1,sbdb_M2_present,sbdb_K2_present,manual_sbdb_conflict,sbdb_nuclear_biased,peak_mag,date_peak_mag,days_mag_le_6,integrated_mag6_excess,spectacle_mag6_excess,peak_flux_proxy,integrated_flux_proxy,integrated_visible_relative_flux_mag6,spectacle_visible_relative_flux_mag6,main_sample_candidate,exclude_from_main_sample,exclusion_reason
4P_1888,4P,4P/Faye,4P,1888,1888-08-20,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1888-02-22,1889-02-16,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,11.0,9.5,True,True,False,False,9.62435792794107,1888-11-12,0,0.0,0.0,0.0001413373124306255,0.029185478589045702,0.0,0.0,False,True,peak magnitude fainter than 6
4P_1881,4P,4P/Faye,4P,1881,1881-01-23,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1880-07-27,1881-07-22,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,11.0,9.5,True,True,False,False,9.230267450218852,1880-11-02,0,0.0,0.0,0.0002031856440555128,0.036680786764607856,0.0,0.0,False,True,peak magnitude fainter than 6
4P_1873,4P,4P/Faye,4P,1873,1873-07-18,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1873-01-19,1874-01-14,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,11.0,9.5,True,True,False,False,10.085279829971387,1873-08-19,0,0.0,0.0,9.244598794795654e-05,0.02154708868165933,0.0,0.0,False,True,peak magnitude fainter than 6
4P_1866,4P,4P/Faye,4P,1866,1866-02-14,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1865-08-18,1866-08-13,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,11.0,9.5,True,True,False,False,9.716479785128197,1865-12-12,0,0.0,0.0,0.0001298398741737099,0.029073425137824918,0.0,0.0,False,True,peak magnitude fainter than 6
4P_1858,4P,4P/Faye,4P,1858,1858-09-13,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1858-03-17,1859-03-12,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,11.0,9.5,True,True,False,False,8.842622545660872,1858-11-16,0,0.0,0.0,0.00029036948996277094,0.0489752998484934,0.0,0.0,False,True,peak magnitude fainter than 6
4P_1851,4P,4P/Faye,4P/1850 W1,1851,1851-04-02,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1850-10-04,1851-09-29,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,11.0,9.5,True,True,False,False,10.426564315499034,1851-03-15,0,0.0,0.0,6.751095846691826e-05,0.016122095597472744,0.0,0.0,False,True,peak magnitude fainter than 6
5D_1940,5D,5D/Brorsen,0005D/?,1940,1940-01-29,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1939-08-02,1940-07-27,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,4.264483543521379,1940-02-27,56,60.07336717740243,80.77501976442016,0.019688225847089773,0.7806897039761922,168.41677912662254,603.6744336627644,True,False,
5D_1934,5D,5D/Brorsen,0005D/?,1934,1934-07-21,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1934-01-22,1935-01-17,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,6.646680757632584,1934-08-07,0,0.0,0.0,0.0021944601409341308,0.09641075528638164,0.0,0.0,False,True,peak magnitude fainter than 6
5D_1928,5D,5D/Brorsen,0005D/?,1928,1928-12-23,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1928-06-26,1929-06-21,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,3.700286433562564,1928-12-29,55,75.58278083047864,132.48248414940124,0.03310437756278206,1.0509103004994358,237.66686291840693,1362.1772570067571,True,False,
5D_1923,5D,5D/Brorsen,0005D/?,1923,1923-06-09,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1922-12-11,1923-12-06,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,7.23868678484123,1923-06-17,0,0.0,0.0,0.0012721118144937429,0.06786421198934245,0.0,0.0,False,True,peak magnitude fainter than 6
5D_1917,5D,5D/Brorsen,0005D/?,1917,1917-09-20,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1917-03-24,1918-03-19,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,7.0271585272757395,1917-09-14,0,0.0,0.0,0.0015457405108571468,0.08079715772567642,0.0,0.0,False,True,peak magnitude fainter than 6
5D_1912,5D,5D/Brorsen,0005D/?,1912,1912-01-12,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1911-07-16,1912-07-10,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,3.789696235967088,1911-12-23,55,73.38543772598759,124.09244458538929,0.03048747839884297,1.0007238977787263,225.32935455382207,1199.8368985932523,True,False,
5D_1906,5D,5D/Brorsen,0005D/?,1906,1906-07-17,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1906-01-18,1907-01-13,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,6.754676407782181,1906-07-08,0,0.0,0.0,0.0019866869402064974,0.09023948086555578,0.0,0.0,False,True,peak magnitude fainter than 6
5D_1901,5D,5D/Brorsen,0005D/?,1901,1901-01-24,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1900-07-28,1901-07-23,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,3.7324709064226225,1901-01-15,53,71.16310150790493,122.72417720916906,0.032137466536043637,0.9874220743057041,221.98809172891765,1231.951765623683,True,False,
5D_1895,5D,5D/Brorsen,0005D/?,1895,1895-08-10,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1895-02-11,1896-02-06,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,6.665688877805955,1895-08-05,0,0.0,0.0,0.0021563757979052274,0.09562652356584905,0.0,0.0,False,True,peak magnitude fainter than 6
5D_1890,5D,5D/Brorsen,0005D/?,1890,1890-02-25,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1889-08-29,1890-08-24,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,4.627660904166209,1890-03-02,51,44.19160438164881,47.31529895163189,0.014090799598143489,0.5984044836004738,121.47339249459162,324.61047060969287,True,False,
5D_1884,5D,5D/Brorsen,0005D/?,1884,1884-09-13,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1884-03-17,1885-03-12,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,6.428219373282268,1884-09-10,0,0.0,0.0,0.0026835658135942997,0.11945627851065427,0.0,0.0,False,True,peak magnitude fainter than 6
5D_1879,5D,5D/Brorsen,5D,1879,1879-03-31,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1878-10-02,1879-09-27,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,5.666210687876444,1879-04-07,26,5.669317782776821,1.502349962190209,0.0054139685031877605,0.2619432417994589,31.91866084740135,39.50672118780363,True,False,
5D_1873,5D,5D/Brorsen,5D,1873,1873-10-10,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1873-04-13,1874-04-08,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,6.11256001825253,1873-10-07,0,0.0,0.0,0.0035890209440036375,0.163861415669863,0.0,0.0,False,True,peak magnitude fainter than 6
5D_1868,5D,5D/Brorsen,5D,1868,1868-04-17,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1867-10-20,1868-10-14,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,6.1018270931032665,1868-04-23,0,0.0,0.0,0.0036246757540211692,0.17422376212171642,0.0,0.0,False,True,peak magnitude fainter than 6
5D_1862,5D,5D/Brorsen,0005D/?,1862,1862-10-13,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1862-04-16,1863-04-11,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,6.29201789764271,1862-10-09,0,0.0,0.0,0.0030422355778277096,0.14663558163131002,0.0,0.0,False,True,peak magnitude fainter than 6
5D_1857,5D,5D/Brorsen,5D/1857 F1,1857,1857-03-29,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1856-09-30,1857-09-25,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,5.903110064455884,1857-04-06,14,0.9261070584867506,0.07201622367327523,0.004352672325999316,0.2217660188509381,14.884319245924093,15.83464470819088,True,False,
5D_1851,5D,5D/Brorsen,0005D/?,1851,1851-09-24,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1851-03-28,1852-03-22,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,8.3,10.0,False,False,False,False,6.845997901374982,1851-09-21,0,0.0,0.0,0.00182642077906893,0.09390512516675327,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1937,6P,6P/d'Arrest,0006P/?,1937,1937-01-08,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1936-07-12,1937-07-07,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,11.974457125705003,1937-01-05,0,0.0,0.0,1.622621214422466e-05,0.00265810267449854,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1930,6P,6P/d'Arrest,0006P/?,1930,1930-05-10,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1929-11-11,1930-11-06,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,11.244289657458996,1930-05-20,0,0.0,0.0,3.178953219492108e-05,0.005149021537526153,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1923,6P,6P/d'Arrest,6P,1923,1923-09-15,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1923-03-19,1924-03-13,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,9.457423358245151,1923-08-29,0,0.0,0.0,0.0001648278738862815,0.02014941296077622,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1917,6P,6P/d'Arrest,0006P/?,1917,1917-04-03,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1916-10-05,1917-09-30,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,11.37105855038675,1917-04-05,0,0.0,0.0,2.828632844459109e-05,0.0040078261698431,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1910,6P,6P/d'Arrest,6P,1910,1910-09-16,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1910-03-20,1911-03-15,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,9.003367234852554,1910-09-08,0,0.0,0.0,0.000250410829044906,0.02868737520233463,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1904,6P,6P/d'Arrest,0006P/?,1904,1904-01-29,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1903-08-02,1904-07-27,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,11.79824118322766,1904-01-28,0,0.0,0.0,1.9085499326388838e-05,0.0028805801908158794,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1897,6P,6P/d'Arrest,6P,1897,1897-05-23,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1896-11-24,1897-11-19,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,10.850535937613133,1897-06-01,0,0.0,0.0,4.56862618890265e-05,0.006999521594382686,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1890,6P,6P/d'Arrest,6P,1890,1890-09-18,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1890-03-22,1891-03-17,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,9.390954384707708,1890-09-04,0,0.0,0.0,0.00017523394817928255,0.021604680102896602,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1884,6P,6P/d'Arrest,0006P/?,1884,1884-01-14,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1883-07-18,1884-07-12,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,11.788235532307242,1884-01-12,0,0.0,0.0,1.9262195530868992e-05,0.0029430935589355675,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1877,6P,6P/d'Arrest,6P,1877,1877-05-10,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1876-11-11,1877-11-06,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,11.073426950581705,1877-05-17,0,0.0,0.0,3.720739113830386e-05,0.005681831874565287,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1870,6P,6P/d'Arrest,6P,1870,1870-09-23,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1870-03-27,1871-03-22,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,9.469672732691292,1870-09-14,0,0.0,0.0,0.0001629787216129289,0.020322696027734545,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1864,6P,6P/d'Arrest,0006P/?,1864,1864-02-26,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1863-08-30,1864-08-24,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,11.619678119398062,1864-02-27,0,0.0,0.0,2.2497214661343857e-05,0.0032303484432182486,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1857,6P,6P/d'Arrest,6P/1857 X1,1857,1857-11-28,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1857-06-01,1858-05-27,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,10.626285703021836,1857-11-28,0,0.0,0.0,5.61675808074117e-05,0.006916417933352072,0.0,0.0,False,True,peak magnitude fainter than 6
6P_1851,6P,6P/d'Arrest,6P/1851 M1,1851,1851-07-09,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1851-01-10,1852-01-05,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.9,8.5,False,False,False,False,8.740543162705128,1851-07-09,0,0.0,0.0,0.0003189941619492764,0.03471340149030484,0.0,0.0,False,True,peak magnitude fainter than 6
7P_1939,7P,7P/Pons-Winnecke,7P,1939,1939-06-22,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1938-12-24,1939-12-19,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,2.3960866007038835,1939-07-01,101,182.9721557382716,459.13646008249594,0.11004374446128959,3.6608055501660868,881.0754424088823,14663.886492496744,True,False,
7P_1933,7P,7P/Pons-Winnecke,7P,1933,1933-05-18,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1932-11-19,1933-11-14,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,5.891634236349665,1933-05-17,27,1.9552326462260226,0.16915178107951315,0.004398922447275749,0.3952923390596622,28.874672354275443,30.90576281870917,True,False,
7P_1927,7P,7P/Pons-Winnecke,7P,1927,1927-06-21,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1926-12-23,1927-12-18,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,-0.04129613033203386,1927-06-27,111,264.0373584147936,957.5517762371697,1.0387677362392964,14.724389495413389,3661.5678616018113,520158.3989680394,True,False,
7P_1921,7P,7P/Pons-Winnecke,7P,1921,1921-06-13,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1920-12-15,1921-12-10,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,2.7230080527920277,1921-06-13,107,188.99396098510192,445.7387469595878,0.08143231454371312,3.391451808503912,813.0344503091087,10436.006585633735,True,False,
7P_1915,7P,7P/Pons-Winnecke,7P,1915,1915-09-02,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1915-03-06,1916-02-29,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,6.831713535473128,1915-09-10,0,0.0,0.0,0.0018506086415725253,0.16105318833560286,0.0,0.0,False,True,peak magnitude fainter than 6
7P_1909,7P,7P/Pons-Winnecke,7P,1909,1909-10-09,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1909-04-12,1910-04-07,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,7.62751932449961,1909-10-13,0,0.0,0.0,0.0008891852915332285,0.08092730294784162,0.0,0.0,False,True,peak magnitude fainter than 6
7P_1904,7P,7P/Pons-Winnecke,0007P/?,1904,1904-01-21,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1903-07-25,1904-07-19,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,7.800417176946421,1904-01-20,0,0.0,0.0,0.0007582861595958632,0.06465040292448022,0.0,0.0,False,True,peak magnitude fainter than 6
7P_1898,7P,7P/Pons-Winnecke,7P,1898,1898-03-20,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1897-09-21,1898-09-16,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,7.1794044052089445,1898-03-16,0,0.0,0.0,0.0013435017544842023,0.11273474921073243,0.0,0.0,False,True,peak magnitude fainter than 6
7P_1892,7P,7P/Pons-Winnecke,7P,1892,1892-07-01,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1892-01-03,1892-12-28,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,1.777690971154502,1892-07-09,116,242.23462413856947,706.4549836001618,0.19450179405127113,6.318651826279953,1548.283564352011,45429.86991584581,True,False,
7P_1886,7P,7P/Pons-Winnecke,7P,1886,1886-09-04,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1886-03-08,1887-03-03,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,6.2641727705013315,1886-09-15,0,0.0,0.0,0.0031212667919084114,0.23733210005026717,0.0,0.0,False,True,peak magnitude fainter than 6
7P_1880,7P,7P/Pons-Winnecke,0007P/?,1880,1880-12-04,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1880-06-07,1881-06-02,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,7.239441293939722,1880-12-06,0,0.0,0.0,0.0012712280947575626,0.09185123491097778,0.0,0.0,False,True,peak magnitude fainter than 6
7P_1875,7P,7P/Pons-Winnecke,7P,1875,1875-03-12,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1874-09-13,1875-09-08,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,6.76794678289823,1875-03-07,0,0.0,0.0,0.00196255251586092,0.14090638568131958,0.0,0.0,False,True,peak magnitude fainter than 6
7P_1869,7P,7P/Pons-Winnecke,7P/1869 G1,1869,1869-06-30,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1869-01-01,1869-12-27,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,2.6009768086864176,1869-07-05,108,195.64405403227062,481.83887544008445,0.09111906958584572,3.731978110929939,895.9867122716976,13016.006551661922,True,False,
7P_1863,7P,7P/Pons-Winnecke,0007P/?,1863,1863-11-27,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1863-05-31,1864-05-25,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,6.861146314000687,NaT,0,0.0,0.0,0.0018011151297243758,0.11849002495857473,0.0,0.0,False,True,peak magnitude fainter than 6
7P_1858,7P,7P/Pons-Winnecke,7P/1858 E1,1858,1858-05-02,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1857-11-03,1858-10-29,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,5.004963142321014,1858-04-15,65,43.23120251601525,34.48677317170062,0.0099543920912886,0.6382159760729265,124.21880899736274,252.11918137068028,True,False,
7P_1852,7P,7P/Pons-Winnecke,0007P/?,1852,1852-10-12,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1852-04-15,1853-04-10,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.0,4.5,False,False,False,True,6.320526726272458,1852-10-18,0,0.0,0.0,0.0029633934013318804,0.19023120448915976,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
8P_1939,8P,8P/Tuttle,8P,1939,1939-11-10,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1939-05-14,1940-05-08,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.6,4.5,False,False,False,True,7.949243808230415,NaT,0,0.0,0.0,0.0006611537669781868,0.048611678294629285,0.0,0.0,False,True,peak magnitude fainter than 6
8P_1926,8P,8P/Tuttle,8P,1926,1926-04-28,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1925-10-30,1926-10-25,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.6,4.5,False,False,False,True,9.045237822810806,1926-04-29,0,0.0,0.0,0.0002409377613813316,0.024630878410585533,0.0,0.0,False,True,peak magnitude fainter than 6
8P_1912,8P,8P/Tuttle,8P,1912,1912-10-28,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1912-05-01,1913-04-26,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.6,4.5,False,False,False,True,8.310959209435385,NaT,0,0.0,0.0,0.00047382319430417985,0.03722709062206348,0.0,0.0,False,True,peak magnitude fainter than 6
8P_1899,8P,8P/Tuttle,8P,1899,1899-05-04,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1898-11-05,1899-10-31,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.6,4.5,False,False,False,True,9.027390757421836,1899-05-06,0,0.0,0.0,0.00024493096695142147,0.02429259477841777,0.0,0.0,False,True,peak magnitude fainter than 6
8P_1885,8P,8P/Tuttle,8P,1885,1885-09-11,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1885-03-15,1886-03-10,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.6,4.5,False,False,False,True,9.06734679236306,1885-09-15,0,0.0,0.0,0.00023608113424638554,0.02091035336112182,0.0,0.0,False,True,peak magnitude fainter than 6
8P_1871,8P,8P/Tuttle,8P/1871 T1,1871,1871-12-02,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1871-06-05,1872-05-30,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.6,4.5,False,False,False,True,7.139145832305496,1871-11-27,0,0.0,0.0,0.0013942532550529347,0.08681498654045507,0.0,0.0,False,True,peak magnitude fainter than 6
8P_1858,8P,8P/Tuttle,8P/1858 A1,1858,1858-02-24,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1857-08-28,1858-08-23,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.6,4.5,False,False,False,True,7.558486700357091,1858-02-10,0,0.0,0.0,0.0009475569467201883,0.08046179121035413,0.0,0.0,False,True,peak magnitude fainter than 6
9P_1937,9P,9P/Tempel 1,0009P/?,1937,1937-12-22,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1937-06-25,1938-06-20,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,12.9,9.0,False,False,False,False,15.092103462119006,1938-06-20,0,0.0,0.0,9.186680556562113e-07,0.00022027166563013447,0.0,0.0,False,True,peak magnitude fainter than 6
9P_1931,9P,9P/Tempel 1,0009P/?,1931,1931-06-17,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1930-12-19,1931-12-14,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,12.9,9.0,False,False,False,False,13.402707576161173,1931-05-18,0,0.0,0.0,4.354286184332233e-06,0.0006487805600432373,0.0,0.0,False,True,peak magnitude fainter than 6
9P_1924,9P,9P/Tempel 1,0009P/?,1924,1924-12-09,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1924-06-12,1925-06-07,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,12.9,9.0,False,False,False,False,15.349393410905716,1925-06-07,0,0.0,0.0,7.24840807705204e-07,0.00019756829613277522,0.0,0.0,False,True,peak magnitude fainter than 6
