comet_id,comet_name,designation,perihelion_date,perihelion_year,raw_status_icon,raw_aerith_status,source_url,source_row_html
0113P,113P/Spitaler,0113P/?,1972-11-06,1972,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1972 Nov.  6</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1965-11-15,1965,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1965 Nov. 15</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1958-11-18,1958,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1958 Nov. 18</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1951-11-16,1951,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1951 Nov. 16</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1944-12-18,1944,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1944 Dec. 18</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1938-03-11,1938,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1938 Mar. 11</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1931-05-21,1931,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1931 May  21</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1924-07-08,1924,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1924 July  8</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1917-08-30,1917,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1917 Aug. 30</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1910-10-24,1910,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1910 Oct. 24</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1903-12-15,1903,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1903 Dec. 15</center></td></tr>"
0113P,113P/Spitaler,0113P/?,1897-03-01,1897,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1897 Mar.  1</center></td></tr>"
0113P,113P/Spitaler,113P/1890 W1,1890-10-27,1890,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0113P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>113P/1890 W1</td><td><center>1890 Oct. 27</center></td></tr>"
0114P,114P/Wiseman-Skiff,0114P/?,2026-09-15,2026,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0114P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center><a href=""2026.html"">2026 Sept.  15</a></center></td></tr>"
0114P,114P/Wiseman-Skiff,114P,2020-01-14,2020,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0114P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>114P</td><td><center><a href=""2020.html"">2020 Jan.  14</a></center></td></tr>"
0114P,114P/Wiseman-Skiff,114P,2013-05-13,2013,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0114P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>114P</td><td><center><a href=""2013.html"">2013 May  13</a></center></td></tr>"
0114P,114P/Wiseman-Skiff,114P,2006-09-13,2006,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0114P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>114P</td><td><center><a href=""2006.html"">2006 Sept. 13</a></center></td></tr>"
0114P,114P/Wiseman-Skiff,114P,2000-01-11,2000,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0114P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>114P</td><td><center><a href=""2000.html"">2000 Jan. 11</a></center></td></tr>"
0114P,114P/Wiseman-Skiff,114P/1993 X2,1993-06-04,1993,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0114P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>114P/1993 X2</td><td><center>1993 June  4</center></td></tr>"
0114P,114P/Wiseman-Skiff,114P/1986 Y1,1986-11-22,1986,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0114P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>114P/1986 Y1</td><td><center>1986 Nov. 22</center></td></tr>"
0115P,115P/Maury,0115P/?,2029-05-18,2029,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0115P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2029 May  18</center></td></tr>"
0115P,115P/Maury,115P,2020-07-29,2020,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0115P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>115P</td><td><center><a href=""2020.html"">2020 July  29</a></center></td></tr>"
0115P,115P/Maury,115P,2011-10-06,2011,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0115P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>115P</td><td><center><a href=""2011.html"">2011 Oct.  6</a></center></td></tr>"
0115P,115P/Maury,115P,2002-12-23,2002,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0115P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>115P</td><td><center><a href=""2002.html"">2002 Dec. 23</a></center></td></tr>"
0115P,115P/Maury,115P/1994 J1,1994-03-18,1994,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0115P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>115P/1994 J1</td><td><center>1994 Mar. 18</center></td></tr>"
0115P,115P/Maury,115P/1985 Q1,1985-06-08,1985,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0115P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>115P/1985 Q1</td><td><center>1985 June  8</center></td></tr>"
0116P,116P/Wild 4,0116P/?,2029-01-16,2029,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0116P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center><a href=""2029.html"">2029 Jan.  16</a></center></td></tr>"
0116P,116P/Wild 4,116P,2022-07-16,2022,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0116P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>116P</td><td><center><a href=""2022.html"">2022 July  16</a></center></td></tr>"
0116P,116P/Wild 4,116P,2016-01-11,2016,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0116P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>116P</td><td><center><a href=""2016.html"">2016 Jan.  11</a></center></td></tr>"
0116P,116P/Wild 4,116P,2009-07-18,2009,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0116P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>116P</td><td><center><a href=""2009.html"">2009 July 18</a></center></td></tr>"
0116P,116P/Wild 4,116P,2003-01-21,2003,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0116P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>116P</td><td><center><a href=""2003.html"">2003 Jan. 21</a></center></td></tr>"
0116P,116P/Wild 4,116P/1994 V1,1996-08-31,1996,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0116P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>116P/1994 V1</td><td><center><a href=""1996.html"">1996 Aug. 31</a></center></td></tr>"
0116P,116P/Wild 4,116P/1990 B1,1990-07-02,1990,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0116P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>116P/1990 B1</td><td><center><a href=""1990.html"">1990 July  2</a></center></td></tr>"
0117P,117P/Helin-Roman-Alu 1,0117P/?,2030-11-26,2030,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0117P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2030 Nov.  26</center></td></tr>"
0117P,117P/Helin-Roman-Alu 1,117P,2022-07-07,2022,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0117P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>117P</td><td><center><a href=""2022.html"">2022 July  7</a></center></td></tr>"
0117P,117P/Helin-Roman-Alu 1,117P,2014-03-27,2014,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0117P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>117P</td><td><center><a href=""2014.html"">2014 Mar. 27</a></center></td></tr>"
0117P,117P/Helin-Roman-Alu 1,117P,2005-12-19,2005,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0117P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>117P</td><td><center><a href=""2005.html"">2005 Dec. 19</a></center></td></tr>"
0117P,117P/Helin-Roman-Alu 1,117P,1997-03-26,1997,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0117P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>117P</td><td><center><a href=""1997.html"">1997 Mar. 26</a></center></td></tr>"
0117P,117P/Helin-Roman-Alu 1,117P/1989 T2,1987-10-12,1987,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0117P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>117P/1989 T2</td><td><center>1987 Oct. 12</center></td></tr>"
0118P,118P/Shoemaker-Levy 4,0118P/?,2029-01-11,2029,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0118P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center><a href=""2029.html"">2029 Jan.  11</a></center></td></tr>"
0118P,118P/Shoemaker-Levy 4,118P,2022-11-24,2022,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0118P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>118P</td><td><center><a href=""2022.html"">2022 Nov.  24</a></center></td></tr>"
0118P,118P/Shoemaker-Levy 4,118P,2016-06-16,2016,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0118P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>118P</td><td><center><a href=""2016.html"">2016 June  16</a></center></td></tr>"
0118P,118P/Shoemaker-Levy 4,118P,2010-01-02,2010,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0118P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>118P</td><td><center><a href=""2010.html"">2010 Jan. 2</a></center></td></tr>"
0118P,118P/Shoemaker-Levy 4,118P,2003-07-16,2003,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0118P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>118P</td><td><center><a href=""2003.html"">2003 July 16</a></center></td></tr>"
0118P,118P/Shoemaker-Levy 4,118P/1995 M1,1997-01-12,1997,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0118P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>118P/1995 M1</td><td><center><a href=""1997.html"">1997 Jan. 12</a></center></td></tr>"
0118P,118P/Shoemaker-Levy 4,118P/1991 C2,1990-07-14,1990,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0118P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>118P/1991 C2</td><td><center><a href=""1990.html"">1990 July 14</a></center></td></tr>"
0119P,119P/Parker-Hartley,0119P/?,2030-01-20,2030,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0119P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2030 Jan.  20</center></td></tr>"
0119P,119P/Parker-Hartley,119P,2022-08-11,2022,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0119P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>119P</td><td><center><a href=""2022.html"">2022 Aug.  11</a></center></td></tr>"
0119P,119P/Parker-Hartley,119P,2014-04-02,2014,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0119P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>119P</td><td><center><a href=""2014.html"">2014 Apr.  2</a></center></td></tr>"
0119P,119P/Parker-Hartley,119P,2005-05-24,2005,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0119P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>119P</td><td><center><a href=""2005.html"">2005 May  24</a></center></td></tr>"
0119P,119P/Parker-Hartley,119P/1995 M2,1996-06-24,1996,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0119P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>119P/1995 M2</td><td><center><a href=""1996.html"">1996 June 24</a></center></td></tr>"
0119P,119P/Parker-Hartley,119P/1989 E1,1987-08-16,1987,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0119P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>119P/1989 E1</td><td><center>1987 Aug. 16</center></td></tr>"
0120P,120P/Mueller 1,0120P/?,2029-04-05,2029,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0120P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2029 Apr.  5</center></td></tr>"
0120P,120P/Mueller 1,120P,2021-05-07,2021,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0120P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>120P</td><td><center><a href=""2021.html"">2021 May  7</a></center></td></tr>"
0120P,120P/Mueller 1,120P,2013-02-22,2013,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0120P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>120P</td><td><center><a href=""2013.html"">2013 Feb. 22</a></center></td></tr>"
0120P,120P/Mueller 1,120P,2004-09-30,2004,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0120P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>120P</td><td><center><a href=""2004.html"">2004 Sept.30</a></center></td></tr>"
0120P,120P/Mueller 1,120P/1995 O2,1996-04-24,1996,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0120P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>120P/1995 O2</td><td><center><a href=""1996.html"">1996 Apr. 24</a></center></td></tr>"
0120P,120P/Mueller 1,120P/1987 U2,1987-12-04,1987,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0120P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>120P/1987 U2</td><td><center>1987 Dec.  4</center></td></tr>"
0121P,121P/Shoemaker-Holt 2,121P,2023-06-28,2023,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0121P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>121P</td><td><center><a href=""2023.html"">2023 June  28</a></center></td></tr>"
0121P,121P/Shoemaker-Holt 2,121P,2013-09-08,2013,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0121P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>121P</td><td><center><a href=""2013.html"">2013 Sept. 8</a></center></td></tr>"
0121P,121P/Shoemaker-Holt 2,121P,2004-09-01,2004,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0121P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>121P</td><td><center><a href=""2004.html"">2004 Sept. 1</a></center></td></tr>"
0121P,121P/Shoemaker-Holt 2,121P/1995 Q3,1996-08-20,1996,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0121P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>121P/1995 Q3</td><td><center><a href=""1996.html"">1996 Aug. 20</a></center></td></tr>"
0121P,121P/Shoemaker-Holt 2,121P/1989 E2,1988-08-07,1988,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0121P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>121P/1989 E2</td><td><center>1988 Aug.  7</center></td></tr>"
0122P,122P/de Vico,0122P/?,2069-10-21,2069,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0122P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2069 Oct. 21</center></td></tr>"
0122P,122P/de Vico,122P/1995 S1,1995-10-06,1995,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0122P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>122P/1995 S1</td><td><center><a href=""1995.html"">1995 Oct.  6</a></center></td></tr>"
0122P,122P/de Vico,0122P/?,1922-04-08,1922,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0122P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1922 Apr.  8</center></td></tr>"
0122P,122P/de Vico,122P/1846 D1,1846-03-06,1846,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0122P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>122P/1846 D1</td><td><center>1846 Mar.  6</center></td></tr>"
0123P,123P/West-Hartley,123P,2026-09-21,2026,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0123P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>123P</td><td><center><a href=""2026.html"">2026 Sept.  21</a></center></td></tr>"
